# No		1
# RA		2,3,4
# Dec		5,6,7
# Num		8
# oRA		9
# oDec		10
# V		11
# V-I		12
# B-V		13
# U-B		14
# e_V		15
# e_V-I		16
# e_B-V		17
# RA		18
# Dec		19

  368  06 08 39.48  +24 22 47.8   368   -3.884    1.206  13.769   0.820   0.612   0.075   0.002   0.008   0.005  092.164512  +24.379950 x 0
  369  06 08 39.72  +24 19 55.5   369   -3.831   -1.666  14.995   1.059   0.841   0.353   0.002   0.008   0.005  092.165509  +24.332084 x 0
  370  06 08 39.89  +24 27 11.2   370   -3.789    5.596  13.285   0.632   0.510   0.148   0.010   0.011   0.011  092.166211  +24.453117 x 0
  371  06 08 39.97  +24 24 04.4   371   -3.773    2.483   9.898   0.306   0.203  -0.181   0.013   0.027   0.016  092.166532  +24.401234 x 0
  372  06 08 40.03  +24 30 42.3   372   -3.755    9.114  15.904   1.123   0.891   0.319   0.017   0.018   0.017  092.166801  +24.511751 x 0
  373  06 08 40.08  +24 19 48.6   373   -3.749   -1.781  16.892   1.367   1.151   0.715   0.002   0.006   0.007  092.167010  +24.330168 x 0
  374  06 08 40.10  +24 21 13.0   374   -3.744   -0.375  14.506   1.121   0.950   0.511   0.013   0.018   0.013  092.167089  +24.353601 x 0
  375  06 08 40.12  +24 16 29.5   375   -3.741   -5.100  16.204   1.028   0.959   0.366   0.015   0.015   0.080  092.167186  +24.274851 x 0
  376  06 08 40.17  +24 12 51.4   376   -3.732   -8.734  13.110   0.600   0.480   0.229   0.006   0.010   0.019  092.167383  +24.214285 x 0
  377  06 08 40.15  +24 27 34.0   377   -3.729    5.976  13.653   1.769   1.630   1.593   0.001   0.001   0.002  092.167306  +24.459451 x 0
  378  06 08 40.22  +24 22 29.8   378   -3.716    0.906  12.295   0.474   0.362   0.306   0.010   0.012   0.012  092.167589  +24.374951 x 0
  379  06 08 40.27  +24 22 14.5   379   -3.705    0.651  15.835   1.185   0.941   0.286   0.009   0.011   0.020  092.167793  +24.370702 x 0
  380  06 08 40.32  +24 19 38.1   380   -3.694   -1.956  16.129   1.229   0.994   0.490   0.007   0.007   0.015  092.168017  +24.327252 x 0
  381  06 08 40.35  +24 19 41.8   381   -3.689   -1.895  16.570   0.998   0.770   0.250   0.004   0.024   0.010  092.168108  +24.328268 x 0
  382  06 08 40.42  +24 11 44.5   382   -3.676   -9.850  16.348   0.946   0.712   0.267   0.016   0.016   0.016  092.168416  +24.195686 x 0
  383  06 08 40.44  +24 16 25.9   383   -3.669   -5.159  10.878   0.241   0.168  -0.062   0.014   0.025   0.015  092.168503  +24.273869 x 0
  384  06 08 40.64  +24 25 39.7   384   -3.620    4.070  16.802   1.294   1.164   0.894   0.003   0.021   0.045  092.169318  +24.427686 x 0
  385  06 08 40.66  +24 15 57.1   385   -3.619   -5.639  14.877   0.942   0.771   0.199   0.006   0.013   0.008  092.169421  +24.265869 x 0
  386  06 08 40.82  +24 15 26.2   386   -3.583   -6.155  16.864   0.899   0.684   0.234   0.006   0.007   0.007  092.170084  +24.257269 x 0
  387  06 08 40.83  +24 21 53.0   387   -3.578    0.292  16.414   1.133   0.886   0.285   0.002   0.015   0.017  092.170120  +24.364719 x 0
  388  06 08 40.87  +24 20 57.0   388   -3.568   -0.642  16.909   1.258   1.031   0.495   0.010   0.027   0.016  092.170311  +24.349153 x 0
  389  06 08 40.92  +24 30 09.2   389   -3.554    8.562  16.664   0.726   0.532   0.125   0.016   0.016   0.018  092.170488  +24.502552 x 0
  390  06 08 41.00  +24 19 43.0   390   -3.539   -1.874  15.702   0.625   0.435   0.069   0.001   0.001   0.003  092.170852  +24.328620 x 0
  391  06 08 41.03  +24 21 30.6   391   -3.532   -0.082  12.203   0.513   0.337   0.287   0.018   0.033   0.018  092.170964  +24.358486 x 0
  392  06 08 41.08  +24 17 20.1   392   -3.522   -4.257  16.071   1.098   0.979   0.490   0.031   0.039   0.031  092.171183  +24.288903 x 0
  393  06 08 41.13  +24 21 29.4   393   -3.510   -0.102  14.773   0.915   1.009   0.249   0.057   0.075   0.057  092.171367  +24.358153 x 0
  394  06 08 41.27  +24 15 46.0   394   -3.480   -5.825  14.093   0.819   0.654   0.108   0.003   0.007   0.005  092.171964  +24.262770 x 0
  395  06 08 41.32  +24 26 38.8   395   -3.464    5.055  16.102   1.264   1.111   0.586   0.004   0.006   0.011  092.172166  +24.444103 x 0
  396  06 08 41.35  +24 13 24.4   396   -3.464   -8.184  14.963   1.008   0.920   0.618   0.003   0.003   0.004  092.172276  +24.223454 x 0
  397  06 08 41.35  +24 26 33.4   397   -3.458    4.966  14.521   0.548   0.412   0.260   0.006   0.008   0.008  092.172276  +24.442620 x 0
  398  06 08 41.40  +24 23 21.2   398   -3.448    1.762  14.784   1.016   0.829   0.243   0.006   0.010   0.007  092.172486  +24.389220 x 0
  399  06 08 41.53  +24 19 32.1   399   -3.420   -2.056  15.834   0.812   0.623   0.330   0.003   0.020   0.003  092.173030  +24.325587 x 0

  400  06 08 41.66  +24 16 18.3   400   -3.391   -5.286  15.564   0.946   0.741   0.237   0.002   0.013   0.004  092.173587  +24.271754 x 0
  401  06 08 41.83  +24 17 03.6   401   -3.353   -4.532  14.895   0.938   0.765   0.214   0.000   0.008   0.004  092.174275  +24.284321 x 0
  402  06 08 41.90  +24 16 12.2   402   -3.337   -5.388  16.047   1.062   0.825   0.172   0.012   0.012   0.015  092.174575  +24.270054 x 0
  403  06 08 42.00  +24 22 38.6   403   -3.311    1.052  16.665   1.120   0.829   0.302   0.004   0.005   0.016  092.174999  +24.377388 x 0
  404  06 08 42.02  +24 16 46.6   404   -3.310   -4.815  16.991   1.040   0.817   0.159   0.001   0.004   0.016  092.175064  +24.279605 x 0
  405  06 08 42.19  +24 27 01.9   405   -3.265    5.441  16.856   1.084   0.865   0.258   0.004   0.037   0.005  092.175806  +24.450538 x 0
  406  06 08 42.29  +24 25 55.6   406   -3.243    4.335  16.520   1.626   1.405   1.335   0.000   0.007   0.010  092.176217  +24.432105 x 0
  407  06 08 42.31  +24 21 02.2   407   -3.241   -0.555  16.153   0.640   0.477   0.352   0.006   0.014   0.007  092.176292  +24.350605 x 0
  408  06 08 42.32  +24 28 58.6   408   -3.235    7.386  14.966   1.523   1.331   0.928   0.008   0.014   0.009  092.176340  +24.482955 x 0
  409  06 08 42.39  +24 14 36.9   409   -3.225   -6.976  15.858   1.590   1.408   0.926   0.006   0.013   0.014  092.176635  +24.243589 x 0
  410  06 08 42.43  +24 29 19.3   410   -3.211    7.730  14.167   0.822   0.643   0.247   0.006   0.006   0.011  092.176777  +24.488688 x 0
  411  06 08 42.58  +24 12 47.7   411   -3.184   -8.796  10.971   1.452   1.355   1.279   0.029   0.035   0.030  092.177398  +24.213256 x 0
  412  06 08 42.57  +24 17 56.7   412   -3.182   -3.647  10.193   0.196   0.113  -0.360   0.011   0.020   0.014  092.177395  +24.299072 x 0
  413  06 08 42.58  +24 23 11.5   413   -3.179    1.601  16.477   0.987   0.758   0.413   0.002   0.027   0.009  092.177410  +24.386539 x 0
  414  06 08 42.75  +24 25 14.9   414   -3.138    3.657  16.969   1.034   0.767   0.185   0.005   0.032   0.014  092.178144  +24.420806 x 0
  415  06 08 42.79  +24 30 10.6   415   -3.127    8.585  15.569   1.179   1.069   0.840   0.006   0.006   0.008  092.178309  +24.502939 x 0
  416  06 08 42.84  +24 18 05.1   416   -3.121   -3.506  13.976   1.404   1.208   0.785   0.007   0.009   0.008  092.178509  +24.301423 x 0
  417  06 08 42.90  +24 29 38.5   417   -3.104    8.051  15.765   1.257   1.061   0.619   0.016   0.022   0.017  092.178734  +24.494039 x 0
  418  06 08 42.95  +24 24 19.6   418   -3.093    2.736  13.138   0.707   0.529   0.209   0.010   0.016   0.011  092.178975  +24.405456 x 0
  419  06 08 42.99  +24 26 33.8   419   -3.084    4.972  15.690   1.132   0.935   0.437   0.003   0.009   0.006  092.179123  +24.442723 x 0
  420  06 08 43.07  +24 14 54.9   420   -3.071   -6.676  15.753   0.969   0.740   0.203   0.011   0.012   0.012  092.179447  +24.248590 x 0
  421  06 08 43.09  +24 23 42.5   421   -3.063    2.117  11.051   0.297   0.206   0.029   0.011   0.012   0.013  092.179529  +24.395140 x 0
  422  06 08 43.13  +24 19 07.1   422   -3.056   -2.473  11.870   0.509   0.372   0.301   0.013   0.014   0.015  092.179691  +24.318640 x 0
  423  06 08 43.23  +24 30 00.6   423   -3.028    8.419  16.513   0.918   0.659   0.411   0.033   0.034   0.034  092.180123  +24.500173 x 0
  424  06 08 43.44  +24 16 06.6   424   -2.986   -5.481  15.838   1.091   0.932   0.485   0.008   0.008   0.017  092.180992  +24.268507 x 0
  425  06 08 43.59  +24 19 52.0   425   -2.951   -1.725  16.956   1.060   0.830   0.277   0.001   0.004   0.010  092.181606  +24.331107 x 0
  426  06 08 43.67  +24 11 49.5   426   -2.934   -9.767   9.970   0.241   0.130  -0.154   0.019   0.028   0.021  092.181973  +24.197074 x 0
  427  06 08 43.68  +24 25 13.6   427   -2.928    3.635  10.195   0.222   0.159  -0.200   0.023   0.029   0.027  092.181989  +24.420441 x 0
  428  06 08 43.74  +24 28 43.6   428   -2.912    7.136  16.825   1.072   0.829   0.245   0.019   0.019   0.022  092.182257  +24.478791 x 0
  429  06 08 43.78  +24 25 47.5   429   -2.905    4.200  13.973   0.876   0.690   0.163   0.000   0.012   0.002  092.182406  +24.429857 x 0
  430  06 08 43.89  +24 17 10.9   430   -2.883   -4.409  14.394   0.893   0.724   0.149   0.014   0.016   0.014  092.182868  +24.286374 x 0
  431  06 08 43.90  +24 19 59.7   431   -2.880   -1.597  15.935   0.687   0.505   0.311   0.004   0.005   0.008  092.182904  +24.333241 x 0
  432  06 08 43.90  +24 28 37.9   432   -2.877    7.040  16.845   1.142   0.939   0.608   0.010   0.012   0.015  092.182898  +24.477191 x 0
  433  06 08 44.09  +24 17 35.2   433   -2.837   -4.004  14.442   1.043   0.831   0.272   0.010   0.011   0.010  092.183706  +24.293124 x 0
  434  06 08 44.33  +24 22 46.7   434   -2.781    1.187  15.788   1.267   1.098   0.700   0.001   0.012   0.008  092.184696  +24.379641 x 0
  435  06 08 44.34  +24 17 24.8   435   -2.779   -4.178  14.582   0.607   0.465   0.326   0.015   0.016   0.015  092.184768  +24.290225 x 0
  436  06 08 44.38  +24 16 57.9   436   -2.772   -4.627  14.134   0.678   0.494   0.309   0.006   0.007   0.007  092.184899  +24.282742 x 0
  437  06 08 44.42  +24 11 50.9   437   -2.763   -9.744  13.283   0.833   0.651   0.142   0.012   0.012   0.012  092.185098  +24.197459 x 0
  438  06 08 44.67  +24 19 04.0   438   -2.704   -2.525  12.610   1.484   1.351   1.021   0.009   0.014   0.012  092.186129  +24.317775 x 0
  439  06 08 44.69  +24 16 08.8   439   -2.700   -5.445  11.255   0.355   0.275   0.150   0.017   0.024   0.020  092.186221  +24.269109 x 0
  440  06 08 44.70  +24 14 25.2   440   -2.700   -7.171  10.969   0.369   0.258   0.151   0.027   0.031   0.029  092.186232  +24.240342 x 0
  441  06 08 44.91  +24 16 21.5   441   -2.650   -5.234  11.735   0.277   0.223   0.168   0.010   0.019   0.018  092.187134  +24.272626 x 0
  442  06 08 44.91  +24 22 52.2   442   -2.648    1.279  15.931   1.268   1.059   0.666   0.004   0.014   0.004  092.187129  +24.381176 x 0
  443  06 08 44.96  +24 17 24.8   443   -2.638   -4.178  16.586   1.011   0.775   0.226   0.015   0.020   0.019  092.187346  +24.290226 x 0
  444  06 08 44.99  +24 15 46.4   444   -2.633   -5.819  13.799   0.789   0.652   0.099   0.004   0.004   0.004  092.187448  +24.262876 x 0
  445  06 08 45.11  +24 14 54.0   445   -2.605   -6.692  11.841   1.207   0.920   0.614   0.037   0.073   0.045  092.187966  +24.248326 x 0
  446  06 08 45.10  +24 27 49.0   446   -2.603    6.225  15.530   0.828   0.642   0.301   0.012   0.013   0.013  092.187921  +24.463609 x 0
  447  06 08 45.13  +24 19 55.7   447   -2.600   -1.664  14.985   1.119   0.945   0.395   0.002   0.008   0.013  092.188026  +24.332126 x 0
  448  06 08 45.18  +24 17 24.8   448   -2.589   -4.179  16.883   1.018   0.762   0.350   0.030   0.048   0.030  092.188242  +24.290209 x 0
  449  06 08 45.37  +24 30 07.7   449   -2.541    8.537  16.944   1.122   0.859   0.134   0.008   0.022   0.013  092.189042  +24.502142 x 0
  450  06 08 45.43  +24 26 43.5   450   -2.528    5.133  16.452   1.816   1.486   0.980   0.017   0.017   0.024  092.189301  +24.445409 x 0
  451  06 08 45.51  +24 12 55.5   451   -2.514   -8.667  14.884   1.099   0.927   0.395   0.003   0.009   0.006  092.189641  +24.215410 x 0
  452  06 08 45.61  +24 29 05.4   452   -2.486    7.499  13.579   0.725   0.599   0.145   0.001   0.003   0.003  092.190056  +24.484843 x 0
  453  06 08 45.65  +24 15 31.7   453   -2.481   -6.064  16.747   1.047   0.823   0.219   0.001   0.012   0.009  092.190229  +24.258793 x 0
  454  06 08 45.64  +24 29 00.0   454   -2.480    7.408  16.658   1.315   1.106   0.900   0.014   0.017   0.025  092.190166  +24.483326 x 0
  455  06 08 45.75  +24 16 26.0   455   -2.458   -5.159  15.111   0.794   0.585   0.347   0.006   0.010   0.007  092.190644  +24.273877 x 0
  456  06 08 45.88  +24 18 21.8   456   -2.428   -3.228  15.776   1.141   0.913   0.357   0.009   0.011   0.009  092.191181  +24.306060 x 0
  457  06 08 46.09  +24 15 03.6   457   -2.382   -6.532  16.636   1.118   0.854   0.201   0.009   0.020   0.012  092.192041  +24.250994 x 0
  458  06 08 46.07  +24 30 27.0   458   -2.381    8.858  16.850   0.870   0.680   0.369   0.002   0.010   0.004  092.191971  +24.507493 x 0
  459  06 08 46.10  +24 22 55.6   459   -2.377    1.335  14.556   0.630   0.478   0.301   0.005   0.010   0.007  092.192087  +24.382111 x 0
  460  06 08 46.23  +24 17 00.0   460   -2.350   -4.592  15.537   0.936   0.763   0.000   0.007   0.008   0.007  092.192615  +24.283327 x 0
  461  06 08 46.27  +24 27 51.0   461   -2.337    6.258  15.421   1.547   1.343   0.943   0.011   0.024   0.017  092.192792  +24.464161 x 0
  462  06 08 46.30  +24 17 00.0   462   -2.333   -4.591  15.408   0.739   0.584  -0.180   0.001   0.021   0.003  092.192926  +24.283344 x 0
  463  06 08 46.39  +24 21 07.7   463   -2.312   -0.463  16.032   1.041   0.823   0.169   0.014   0.017   0.020  092.193287  +24.352144 x 0
  464  06 08 46.45  +24 24 42.0   464   -2.297    3.109  16.986   1.146   0.895   0.283   0.013   0.015   0.017  092.193541  +24.411677 x 0
  465  06 08 46.57  +24 28 20.3   465   -2.269    6.747  11.550   0.262   0.201   0.084   0.023   0.031   0.026  092.194034  +24.472311 x 0
  466  06 08 46.87  +24 23 46.0   466   -2.201    2.175  11.890   0.641   0.496   0.147   0.016   0.021   0.016  092.195304  +24.396111 x 0
  467  06 08 46.94  +24 13 50.6   467   -2.189   -7.749  15.935   0.860   0.624   0.404   0.005   0.005   0.009  092.195575  +24.230712 x 0
  468  06 08 47.26  +24 15 31.2   468   -2.115   -6.072  13.670   1.581   1.424   1.173   0.000   0.005   0.000  092.196919  +24.258662 x 0
  469  06 08 47.30  +24 21 32.8   469   -2.104   -0.045  16.906   1.219   0.923   0.340   0.014   0.015   0.023  092.197090  +24.359112 x 0
  470  06 08 47.36  +24 24 55.4   470   -2.090    3.331  15.826   1.090   0.999   0.523   0.005   0.017   0.005  092.197329  +24.415379 x 0
  471  06 08 47.41  +24 30 24.4   471   -2.077    8.815  16.715   1.350   1.090   0.639   0.013   0.014   0.015  092.197539  +24.506778 x 0
  472  06 08 47.50  +24 12 51.2   472   -2.061   -8.738  15.585   0.930   0.687   0.342   0.008   0.012   0.017  092.197920  +24.214229 x 0
  473  06 08 47.54  +24 13 15.1   473   -2.051   -8.340  10.186   0.355   0.198  -0.143   0.020   0.026   0.022  092.198101  +24.220862 x 0
  474  06 08 47.58  +24 15 13.5   474   -2.042   -6.366  15.938   0.835   0.648   0.323   0.004   0.015   0.004  092.198255  +24.253762 x 0
  475  06 08 47.60  +24 18 40.6   475   -2.037   -2.915  14.519   0.981   0.805   0.270   0.001   0.004   0.001  092.198330  +24.311279 x 0
  476  06 08 47.65  +24 12 03.2   476   -2.028   -9.539  14.863   0.957   0.787   0.225   0.006   0.014   0.006  092.198527  +24.200879 x 0
  477  06 08 47.89  +24 17 43.4   477   -1.970   -3.869  10.731   0.256   0.152  -0.233   0.017   0.025   0.019  092.199560  +24.295379 x 0
  478  06 08 47.94  +24 20 10.4   478   -1.960   -1.419  13.845   0.793   0.633   0.127   0.006   0.006   0.006  092.199731  +24.336212 x 0
  479  06 08 48.00  +24 12 12.3   479   -1.947   -9.386  16.597   0.907   0.751   0.460   0.016   0.017   0.019  092.200006  +24.203430 x 0
  480  06 08 48.04  +24 21 08.4   480   -1.935   -0.452  11.657   0.344   0.231   0.195   0.028   0.038   0.033  092.200184  +24.352329 x 0
  481  06 08 48.07  +24 28 16.0   481   -1.927    6.675  16.279   1.084   0.848   0.310   0.010   0.013   0.010  092.200297  +24.471112 x 0
  482  06 08 48.08  +24 29 29.9   482   -1.925    7.907  16.609   1.779   1.590   1.360   0.011   0.018   0.012  092.200328  +24.491646 x 0
  483  06 08 48.12  +24 19 00.2   483   -1.919   -2.589  15.979   1.550   1.306   0.922   0.005   0.006   0.008  092.200486  +24.316713 x 0
  484  06 08 48.15  +24 16 59.4   484   -1.913   -4.602  14.157   0.818   0.636   0.233   0.001   0.015   0.001  092.200605  +24.283163 x 0
  485  06 08 48.18  +24 18 49.1   485   -1.905   -2.774  11.364   0.369   0.236   0.083   0.014   0.014   0.019  092.200743  +24.313629 x 0
  486  06 08 48.19  +24 12 49.2   486   -1.905   -8.772  15.870   1.037   0.788   0.354   0.003   0.013   0.003  092.200771  +24.213663 x 0
  487  06 08 48.39  +24 17 29.3   487   -1.856   -4.103  16.422   0.992   0.724   0.296   0.006   0.018   0.016  092.201645  +24.291480 x 0
  488  06 08 48.41  +24 17 25.7   488   -1.853   -4.164  12.222   0.449   0.356   0.292   0.014   0.017   0.015  092.201701  +24.290463 x 0
  489  06 08 48.46  +24 16 26.6   489   -1.842   -5.149  14.038   0.604   0.432   0.301   0.001   0.001   0.001  092.201906  +24.274046 x 0
  490  06 08 48.65  +24 18 38.3   490   -1.798   -2.953  16.215   0.701   0.538   0.394   0.019   0.020   0.020  092.202701  +24.310646 x 0
  491  06 08 48.68  +24 29 17.9   491   -1.789    7.706  16.183   0.967   0.752   0.180   0.012   0.013   0.012  092.202819  +24.488296 x 0
  492  06 08 48.70  +24 18 30.6   492   -1.786   -3.082  16.504   0.971   0.740   0.304   0.004   0.006   0.004  092.202921  +24.308496 x 0
  493  06 08 48.81  +24 16 25.4   493   -1.761   -5.169  16.343   1.195   0.919   0.216   0.010   0.010   0.014  092.203387  +24.273713 x 0
  494  06 08 48.90  +24 17 52.5   494   -1.741   -3.716  16.759   1.012   0.793  -0.039   0.018   0.028   0.032  092.203746  +24.297930 x 0
  495  06 08 49.04  +24 15 51.1   495   -1.710   -5.740  16.118   0.970   0.712   0.327   0.015   0.019   0.017  092.204322  +24.264197 x 0
  496  06 08 49.08  +24 21 27.3   496   -1.699   -0.136  16.882   1.131   0.843   0.174   0.009   0.009   0.020  092.204500  +24.357597 x 0
  497  06 08 49.12  +24 25 10.1   497   -1.690    3.577  16.665   1.063   0.819   0.158   0.029   0.031   0.032  092.204649  +24.419480 x 0
  498  06 08 49.14  +24 25 32.5   498   -1.684    3.950  12.517   0.444   0.391   0.281   0.007   0.011   0.007  092.204758  +24.425697 x 0
  499  06 08 49.15  +24 16 56.4   499   -1.684   -4.651  13.024   0.705   0.500   0.361   0.004   0.006   0.005  092.204793  +24.282347 x 0
  500  06 08 49.23  +24 13 49.7   500   -1.667   -7.764  15.796   0.697   0.496   0.170   0.004   0.012   0.005  092.205116  +24.230464 x 0
  501  06 08 49.27  +24 25 55.8   501   -1.654    4.339  16.494   0.680   0.554   0.397   0.006   0.022   0.019  092.205305  +24.432180 x 0
  502  06 08 49.52  +24 30 59.4   502   -1.597    9.399  16.930   1.795   1.480   1.297   0.011   0.036   0.011  092.206329  +24.516513 x 0
  503  06 08 49.56  +24 18 26.4   503   -1.590   -3.152  15.900   0.814   0.606   0.377   0.010   0.010   0.010  092.206506  +24.307331 x 0
  504  06 08 49.58  +24 17 07.3   504   -1.587   -4.471  10.200   0.302   0.195  -0.099   0.024   0.033   0.027  092.206566  +24.285347 x 0
  505  06 08 49.68  +24 14 38.9   505   -1.563   -6.943  16.480   1.295   1.116   0.944   0.024   0.024   0.027  092.207014  +24.244147 x 0
  506  06 08 49.71  +24 24 24.4   506   -1.555    2.815  14.461   1.068   0.926   0.365   0.001   0.007   0.005  092.207123  +24.406781 x 0
  507  06 08 49.73  +24 21 17.1   507   -1.552   -0.307  15.765   0.914   0.690   0.336   0.008   0.012   0.021  092.207190  +24.354747 x 0
  508  06 08 49.74  +24 21 00.8   508   -1.548   -0.578  16.361   1.085   0.832   0.277   0.002   0.008   0.002  092.207264  +24.350231 x 0
  509  06 08 49.76  +24 22 11.7   509   -1.543    0.603  14.812   1.033   0.803   0.307   0.002   0.005   0.002  092.207351  +24.369914 x 0
  510  06 08 49.78  +24 14 56.5   510   -1.541   -6.650  16.504   1.029   0.796   0.363   0.022   0.023   0.027  092.207415  +24.249031 x 0
  511  06 08 49.96  +24 15 56.1   511   -1.499   -5.657  14.208   1.448   1.245   0.813   0.003   0.004   0.005  092.208179  +24.265581 x 0
  512  06 08 49.97  +24 18 14.9   512   -1.496   -3.343  15.962   0.811   0.602   0.197   0.004   0.008   0.016  092.208225  +24.304147 x 0
  513  06 08 50.15  +24 18 28.9   513   -1.457   -3.111  12.797   1.461   1.297   0.922   0.007   0.013   0.011  092.208938  +24.308014 x 0
  514  06 08 50.22  +24 11 56.5   514   -1.442   -9.651  15.218   1.150   0.918   0.334   0.003   0.005   0.003  092.209235  +24.199015 x 0
  515  06 08 50.32  +24 21 27.4   515   -1.416   -0.135  14.184   0.872   0.686   0.157   0.006   0.011   0.010  092.209677  +24.357614 x 0
  516  06 08 50.33  +24 26 02.6   516   -1.413    4.452   9.318   0.229   0.122  -0.206   0.015   0.030   0.019  092.209717  +24.434064 A 0
  517  06 08 50.35  +24 31 13.1   517   -1.407    9.626  16.827   1.169   0.884   0.191   0.008   0.015   0.014  092.209809  +24.520297 x 0
  518  06 08 50.46  +24 22 30.1   518   -1.385    0.910  14.023   0.893   0.697   0.172   0.012   0.014   0.013  092.210241  +24.375031 x 0
  519  06 08 50.50  +24 19 37.8   519   -1.375   -1.962  16.409   1.398   1.235   0.992   0.015   0.016   0.020  092.210434  +24.327165 x 0
  520  06 08 50.57  +24 31 24.4   520   -1.357    9.815  14.534   1.737   1.503   1.089   0.007   0.009   0.007  092.210724  +24.523447 x 0
  521  06 08 50.66  +24 16 41.5   521   -1.339   -4.900  15.597   0.776   0.577   0.425   0.006   0.006   0.006  092.211101  +24.278198 x 0
  522  06 08 50.85  +24 16 10.0   522   -1.297   -5.426  15.464   0.774   0.533   0.244   0.001   0.003   0.005  092.211871  +24.269432 x 0
  523  06 08 50.85  +24 12 10.5   523   -1.297   -9.417  13.957   0.877   0.670   0.376   0.000   0.001   0.000  092.211884  +24.202915 x 0
  524  06 08 50.87  +24 29 08.9   524   -1.289    7.557  16.668   1.111   0.901   0.285   0.007   0.014   0.008  092.211977  +24.485815 x 0
  525  06 08 51.30  +24 26 22.1   525   -1.193    4.777  15.073   0.915   0.715   0.392   0.001   0.008   0.001  092.213743  +24.439482 x 0
  526  06 08 51.47  +24 23 55.3   526   -1.155    2.329  16.271   1.093   0.849   0.347   0.007   0.007   0.007  092.214446  +24.398682 x 0
  527  06 08 51.68  +24 21 25.1   527   -1.106   -0.173  10.907   0.223   0.163  -0.068   0.012   0.028   0.014  092.215349  +24.356982 x 0
  528  06 08 51.74  +24 15 30.2   528   -1.093   -6.089  16.223   1.133   0.814   0.230   0.005   0.008   0.010  092.215602  +24.258382 x 0
  529  06 08 51.79  +24 29 28.7   529   -1.081    7.887  15.944   1.074   0.846   0.264   0.003   0.003   0.012  092.215785  +24.491315 x 0
  530  06 08 51.81  +24 11 05.0   530   -1.079  -10.508  15.228   0.620   0.442   0.363   0.002   0.012   0.005  092.215870  +24.184732 x 0
  531  06 08 52.21  +24 16 01.4   531   -0.987   -5.569  11.537   0.367   0.254   0.130   0.018   0.019   0.021  092.217539  +24.267049 x 0
  532  06 08 52.26  +24 23 27.7   532   -0.974    1.870  15.195   1.030   0.831   0.265   0.001   0.020   0.001  092.217759  +24.391032 x 0
  533  06 08 52.28  +24 28 37.5   533   -0.970    7.033  15.495   0.906   0.709   0.308   0.002   0.007   0.002  092.217820  +24.477082 x 0
  534  06 08 52.29  +24 15 24.9   534   -0.968   -6.177  16.362   1.059   0.783   0.269   0.009   0.017   0.018  092.217888  +24.256916 x 0
  535  06 08 52.30  +24 30 23.3   535   -0.965    8.796  15.952   0.811   0.627   0.399   0.003   0.004   0.004  092.217908  +24.506465 x 0
  536  06 08 52.40  +24 13 03.4   536   -0.943   -8.535  13.810   0.845   0.626   0.159   0.005   0.007   0.005  092.218350  +24.217616 x 0
  537  06 08 52.47  +24 14 43.9   537   -0.927   -6.860  16.529   1.105   0.829   0.233   0.014   0.015   0.015  092.218639  +24.245532 x 0
  538  06 08 52.75  +24 24 44.2   538   -0.863    3.144  15.994   1.182   0.989   0.458   0.000   0.009   0.002  092.219788  +24.412266 x 0
  539  06 08 52.78  +24 12 45.4   539   -0.857   -8.836  16.834   1.057   0.791   0.207   0.008   0.022   0.008  092.219922  +24.212599 x 0
  540  06 08 52.79  +24 23 15.9   540   -0.853    1.673  16.938   0.977   0.728   0.260   0.002   0.009   0.026  092.219974  +24.387749 x 0
  541  06 08 52.90  +24 19 43.8   541   -0.829   -1.862  11.930   0.399   0.275   0.189   0.017   0.022   0.020  092.220420  +24.328832 x 0
  542  06 08 52.93  +24 26 57.5   542   -0.822    5.366  13.975   0.687   0.545   0.331   0.003   0.007   0.004  092.220534  +24.449299 x 0
  543  06 08 52.93  +24 24 40.0   543   -0.821    3.075  14.371   1.005   0.872   0.475   0.003   0.003   0.005  092.220557  +24.411116 x 0
  544  06 08 52.97  +24 17 19.8   544   -0.813   -4.262  14.526   0.956   0.686   0.249   0.009   0.028   0.013  092.220717  +24.288833 x 0
  545  06 08 53.05  +24 27 58.7   545   -0.795    6.386  16.200   0.888   0.707   0.261   0.010   0.027   0.010  092.221026  +24.466299 x 0
  546  06 08 53.20  +24 15 05.7   546   -0.762   -6.497  15.582   0.757   0.591   0.377   0.012   0.028   0.013  092.221654  +24.251583 x 0
  547  06 08 53.30  +24 28 36.8   547   -0.737    7.022  15.025   0.885   0.646   0.313   0.005   0.014   0.005  092.222087  +24.476899 x 0
  548  06 08 53.32  +24 19 48.1   548   -0.734   -1.791  13.851   0.664   0.533   0.361   0.003   0.003   0.003  092.222157  +24.330016 x 0
  549  06 08 53.42  +24 21 45.8   549   -0.710    0.172  16.401   0.643   0.470   0.022   0.018   0.025   0.023  092.222593  +24.362733 x 0
  550  06 08 53.43  +24 23 04.1   550   -0.707    1.476  12.954   0.654   0.536   0.277   0.002   0.006   0.002  092.222646  +24.384466 x 0
  551  06 08 53.50  +24 25 52.7   551   -0.693    4.286  15.620   0.744   0.577   0.376   0.003   0.007   0.003  092.222897  +24.431299 x 0
  552  06 08 53.51  +24 19 38.4   552   -0.690   -1.952  16.871   0.952   0.721   0.344   0.011   0.015   0.022  092.222963  +24.327333 x 0
  553  06 08 53.69  +24 14 11.8   553   -0.650   -7.395  13.239   0.600   0.425   0.279   0.001   0.006   0.006  092.223703  +24.236616 x 0
